Discipline,Competition Code,Competition,City,Type,Event,Event Unit,Date,Rank,SDMS ID,Athlete/Team,NPC,Class,IRM,Time
Swimming;SWAW19;London 2019 World Para Swimming Championships;London;World Championships;Men's 100 m Freestyle S9;Final 1;2019-09-09;1;33124;BARLAAM Simone;ITA;S9;;00:54.10
Swimming;SWAW19;London 2019 World Para Swimming Championships;London;World Championships;Men's 100 m Freestyle S9;Final 1;2019-09-09;2;14876;TARASOV Denis;RUS;S9;;00:56.34
Swimming;SWAW19;London 2019 World Para Swimming Championships;London;World Championships;Men's 100 m Freestyle S10;Final 1;2019-09-12;2;35998;RAIMONDI Stefano;ITA;S10;;00:51.45
Swimming;SWAW19;London 2019 World Para Swimming Championships;London;World Championships;Men's 100 m Freestyle S10;Final 1;2019-09-12;1;30034;KRYPAK Maksym;UKR;S10;;00:51.18
Swimming;SWAW19;London 2019 World Para Swimming Championships;London;World Championships;Men's 100 m Freestyle S11;Final 1;2019-09-13;2;24354;BELOUSOV Kirill;RUS;S11;;00:57.84
Swimming;SWAW19;London 2019 World Para Swimming Championships;London;World Championships;Men's 100 m Freestyle S11;Final 1;2019-09-13;1;21759;HUA Dongdong;CHN;S11;;00:57.43
Swimming;SWAW19;London 2019 World Para Swimming Championships;London;World Championships;Men's 100 m Freestyle S12;Final 1;2019-09-13;2;6889;VERAKSA Maksym;UKR;S12;;00:52.66
Swimming;SWAW19;London 2019 World Para Swimming Championships;London;World Championships;Men's 100 m Freestyle S12;Final 1;2019-09-13;1;19525;DENYSENKO Yaroslav;UKR;S12;;00:52.02
Swimming;SWAW19;London 2019 World Para Swimming Championships;London;World Championships;Men's 100 m Freestyle S13;Final 1;2019-09-11;1;7861;BOKI Ihar;BLR;S13;;00:50.74
Swimming;SWAW19;London 2019 World Para Swimming Championships;London;World Championships;Men's 100 m Freestyle S13;Final 1;2019-09-11;2;35973;ASLANOV Islam;UZB;S13;;00:52.07
Swimming;SWAW19;London 2019 World Para Swimming Championships;London;World Championships;Men's 200 m Freestyle S2;Final 1;2019-09-12;1;17385;MAKAROV Alexander;RUS;S2;;04:16.00
Swimming;SWAW19;London 2019 World Para Swimming Championships;London;World Championships;Men's 200 m Freestyle S2;Final 1;2019-09-12;2;28139;ABARZA Albero;CHI;S2;;04:19.51
Swimming;SWAW19;London 2019 World Para Swimming Championships;London;World Championships;Men's 200 m Freestyle S3;Final 1;2019-09-15;2;32247;OSTAPCHENKO Denys;UKR;S3;;03:25.45
Swimming;SWAW19;London 2019 World Para Swimming Championships;London;World Championships;Men's 200 m Freestyle S3;Final 1;2019-09-15;1;23453;LOPEZ DIAZ Diego;MEX;S3;;03:21.69
Swimming;SWAW19;London 2019 World Para Swimming Championships;London;World Championships;Men's 200 m Freestyle S4;Final 1;2019-09-14;2;3713;KOMATSU Takayuki;JPN;S4;;02:53.22
Swimming;SWAW19;London 2019 World Para Swimming Championships;London;World Championships;Men's 200 m Freestyle S4;Final 1;2019-09-14;1;20545;ZHDANOV Roman;RUS;S4;;02:53.06
Swimming;SWAW19;London 2019 World Para Swimming Championships;London;World Championships;Men's 200 m Freestyle S5;Final 1;2019-09-10;2;22574;PONCE BERTRAN Antoni;ESP;S5;;02:32.83
Swimming;SWAW19;London 2019 World Para Swimming Championships;London;World Championships;Men's 200 m Freestyle S5;Final 1;2019-09-10;1;14964;BOCCIARDO Francesco;ITA;S5;;02:24.11
Swimming;SWAW19;London 2019 World Para Swimming Championships;London;World Championships;Men's 200 m Freestyle S14;Final 1;2019-09-09;1;41445;DUNN Reece;GBR;S14;;01:52.96
Swimming;SWAW19;London 2019 World Para Swimming Championships;London;World Championships;Men's 200 m Freestyle S14;Final 1;2019-09-09;2;22128;HAMER Thomas;GBR;S14;;01:55.19
Swimming;SWAW19;London 2019 World Para Swimming Championships;London;World Championships;Men's 400 m Freestyle S6;Final 1;2019-09-09;2;19810;GRANICHKA Andrei;RUS;S6;;05:08.26
Swimming;SWAW19;London 2019 World Para Swimming Championships;London;World Championships;Men's 400 m Freestyle S6;Final 1;2019-09-09;1;32761;FANTIN Antonio;ITA;S6;;05:00.67
Swimming;SWAW19;London 2019 World Para Swimming Championships;London;World Championships;Men's 400 m Freestyle S7;Final 1;2019-09-10;2;32250;TRUSOV Andrii;UKR;S7;;04:40.07
Swimming;SWAW19;London 2019 World Para Swimming Championships;London;World Championships;Men's 400 m Freestyle S7;Final 1;2019-09-10;1;19483;MALYAR Mark;ISR;S7;;04:33.64
Swimming;SWAW19;London 2019 World Para Swimming Championships;London;World Championships;Men's 400 m Freestyle S8;Final 1;2019-09-12;1;30040;NIKOLAEV Andrei;RUS;S8;;04:31.64
Swimming;SWAW19;London 2019 World Para Swimming Championships;London;World Championships;Men's 400 m Freestyle S8;Final 1;2019-09-12;2;18264;GRISWOLD Robert Thomas;USA;S8;;04:32.77
Swimming;SWAW19;London 2019 World Para Swimming Championships;London;World Championships;Men's 400 m Freestyle S9;Final 1;2019-09-13;2;5577;HALL Brenden John;AUS;S9;;04:17.44
Swimming;SWAW19;London 2019 World Para Swimming Championships;London;World Championships;Men's 400 m Freestyle S9;Final 1;2019-09-13;1;29889;GARRIDO BRUN Jacobo;ESP;S9;;04:17.17
Swimming;SWAW19;London 2019 World Para Swimming Championships;London;World Championships;Men's 400 m Freestyle S10;Final 1;2019-09-11;1;30034;KRYPAK Maksym;UKR;S10;;04:01.17
Swimming;SWAW19;London 2019 World Para Swimming Championships;London;World Championships;Men's 400 m Freestyle S10;Final 1;2019-09-11;2;27130;TAKKEN Bas;NED;S10;;04:03.63
Swimming;SWAW19;London 2019 World Para Swimming Championships;London;World Championships;Men's 400 m Freestyle S11;Final 1;2019-09-15;2;26537;TOMITA Uchu;JPN;S11;;04:32.90
Swimming;SWAW19;London 2019 World Para Swimming Championships;London;World Championships;Men's 400 m Freestyle S11;Final 1;2019-09-15;1;21985;DORSMAN Rogier;NED;S11;;04:28.64
